cv_edu,edu,cv_mun,mun,pob,pobreza_pct,pobreza_pob,extrema_pct,extrema_pob,moderada_pct,moderada_pob,vulnerables_c_pct,vulnerables_c_pob,vulnerables_i_pct,vulnerables_i_pob,rez_edu_pct,rez_edu_pob,rez_serv_salud_pct,rez_serv_salud_pob,rez_seg_social_pct,rez_seg_social_pob,rez_esp_viv_pct,rez_esp_viv_pob,rez_serv_viv_pct,rez_serv_viv_pob,rez_alim_pct,rez_alim_pob,ing_inf_bie_pct,ing_inf_bie_pob,ing_inf_min_pct,ing_inf_min_pob,gini,razon_ingreso
25,Sinaloa,25015,Salvador Alvarado,"83,735",32.8,"27,475",3.0,"2,547",29.8,"24,927",37.9,"31,704",7.8,"6,518",17.3,"14,473",23.2,"19,444",54.6,"45,751",5.3,"4,417",14.7,"12,285",22.0,"18,444",40.6,"33,993",10.6,"8,880",0.427,0.12
25,Sinaloa,25016,San Ignacio,"19,960",61.3,"12,240",9.9,"1,985",51.4,"10,255",28.8,"5,743",3.5,697,26.2,"5,232",14.8,"2,954",79.6,"15,898",14.1,"2,808",28.2,"5,628",26.8,"5,343",64.8,"12,936",28.1,"5,609",0.401,0.12
25,Sinaloa,25017,Sinaloa,"88,347",63.0,"55,655",17.4,"15,384",45.6,"40,271",28.0,"24,759",4.0,"3,497",30.2,"26,684",19.2,"16,924",77.1,"68,121",18.4,"16,216",44.0,"38,829",35.7,"31,535",67.0,"59,152",32.2,"28,458",0.388,0.14
25,Sinaloa,25018,Navolato,"132,176",33.1,"43,721",4.6,"6,109",28.5,"37,612",38.3,"50,584",7.6,"10,054",24.6,"32,462",15.4,"20,341",46.6,"61,628",12.0,"15,801",19.2,"25,328",21.0,"27,800",40.7,"53,775",11.2,"14,825",0.392,0.14
26,Sonora,26001,Aconchi,"2,793",41.4,"1,156",5.9,166,35.4,990,41.6,"1,163",3.6,99,19.5,546,23.3,650,72.2,"2,015",10.5,293,4.6,128,24.2,675,44.9,"1,255",14.2,398,0.412,0.14
26,Sonora,26002,Agua Prieta,"80,857",46.2,"37,336",7.1,"5,764",39.0,"31,572",28.4,"22,949",7.7,"6,204",14.6,"11,842",41.4,"33,496",53.6,"43,336",10.0,"8,097",6.3,"5,070",25.8,"20,876",53.8,"43,540",17.7,"14,301",0.410,0.14
26,Sonora,26003,Alamos,"21,554",65.0,"14,020",20.5,"4,425",44.5,"9,595",26.9,"5,804",1.4,302,22.6,"4,877",13.2,"2,849",77.7,"16,739",25.4,"5,464",64.0,"13,805",25.6,"5,519",66.4,"14,322",33.3,"7,180",0.461,0.09
26,Sonora,26004,Altar,"8,242",47.7,"3,928",7.4,610,40.3,"3,318",39.7,"3,270",4.1,338,21.8,"1,794",38.6,"3,181",73.9,"6,091",9.8,809,16.3,"1,341",21.3,"1,751",51.8,"4,266",23.8,"1,959",0.527,0.09
26,Sonora,26005,Arivechi,"1,404",49.2,691,7.8,109,41.4,581,36.6,513,3.2,45,24.0,338,28.0,394,73.0,"1,024",5.2,73,19.5,273,23.2,326,52.4,736,19.6,275,0.436,0.11
26,Sonora,26006,Arizpe,"3,382",49.8,"1,683",6.7,228,43.0,"1,454",38.3,"1,296",2.8,95,21.3,720,20.9,708,78.2,"2,645",6.0,203,10.4,353,22.5,760,52.6,"1,778",20.4,691,0.425,0.13
26,Sonora,26007,Atil,762,47.8,364,3.0,23,44.8,341,35.0,267,4.3,33,14.4,109,27.9,212,73.3,559,0.8,6,2.2,17,23.6,180,52.1,397,22.7,173,0.432,0.13
26,Sonora,26008,Bacadéhuachi,"1,465",54.9,805,9.7,142,45.3,663,35.3,517,2.0,29,24.7,362,26.4,387,78.7,"1,153",9.6,140,12.3,180,28.6,420,56.9,834,23.6,346,0.409,0.15
26,Sonora,26009,Bacanora,884,53.6,474,5.9,52,47.8,422,35.9,318,2.1,19,29.8,263,25.7,227,72.8,644,6.4,57,21.5,190,7.6,67,55.8,493,22.4,198,0.395,0.13
26,Sonora,26010,Bacerac,"1,644",53.3,876,7.6,125,45.7,751,36.3,598,1.6,26,18.7,308,33.8,555,79.6,"1,309",10.2,167,27.8,457,34.2,562,54.8,902,18.4,302,0.406,0.14
26,Sonora,26011,Bacoachi,"1,947",40.7,793,2.8,55,37.9,738,47.6,927,2.3,45,19.1,372,28.4,553,74.6,"1,453",6.1,120,10.2,198,19.7,383,43.1,838,12.5,244,0.369,0.16
26,Sonora,26012,Bácum,"24,295",44.5,"10,806",6.7,"1,627",37.8,"9,179",36.3,"8,828",6.7,"1,618",18.0,"4,385",30.0,"7,278",53.4,"12,962",14.4,"3,503",28.2,"6,853",30.0,"7,291",51.1,"12,425",14.4,"3,504",0.365,0.16
26,Sonora,26013,Banámichi,"1,807",41.3,746,5.0,90,36.4,657,40.9,739,3.6,65,15.9,288,17.3,313,71.4,"1,290",9.9,179,2.6,46,23.6,427,44.9,811,15.0,271,0.447,0.11
26,Sonora,26014,Baviácora,"3,899",40.1,"1,565",3.9,153,36.2,"1,411",42.0,"1,639",4.5,174,21.0,817,32.9,"1,281",65.6,"2,558",5.3,205,3.8,150,22.2,864,44.6,"1,738",13.4,522,0.382,0.16
26,Sonora,26015,Bavispe,"1,640",56.4,924,9.4,154,47.0,771,38.3,629,1.2,19,19.2,315,47.1,773,87.0,"1,427",6.1,100,4.5,74,18.6,304,57.5,943,22.4,368,0.388,0.10
26,Sonora,26016,Benjamín Hill,"5,284",39.9,"2,110",5.3,281,34.6,"1,829",29.0,"1,530",10.0,530,17.8,942,17.2,908,50.8,"2,685",13.6,718,8.4,443,18.5,977,50.0,"2,640",13.9,737,0.371,0.15
26,Sonora,26017,Caborca,"82,845",38.7,"32,055",5.5,"4,522",33.2,"27,533",33.9,"28,054",6.8,"5,629",19.2,"15,891",30.4,"25,150",54.8,"45,422",12.2,"10,128",17.2,"14,211",28.0,"23,186",45.5,"37,684",12.1,"10,050",0.411,0.13
26,Sonora,26018,Cajeme,"414,653",26.6,"110,207",2.4,"10,004",24.2,"100,202",31.5,"130,508",7.5,"30,929",12.6,"52,235",22.2,"92,060",36.1,"149,637",7.1,"29,504",2.9,"11,900",25.4,"105,479",34.0,"141,136",7.4,"30,493",0.421,0.12
26,Sonora,26019,Cananea,"33,809",39.6,"13,405",3.0,"1,022",36.6,"12,382",35.5,"12,008",7.1,"2,391",10.6,"3,582",23.4,"7,915",61.0,"20,620",4.4,"1,485",8.1,"2,727",17.4,"5,899",46.7,"15,795",13.1,"4,419",0.413,0.14
26,Sonora,26020,Carbó,"3,205",53.0,"1,700",12.2,392,40.8,"1,308",35.0,"1,123",4.4,143,23.8,763,33.5,"1,072",75.4,"2,417",19.1,613,11.7,376,31.0,994,57.5,"1,843",30.4,974,0.550,0.08
26,Sonora,26021,La Colorada,"1,851",50.2,929,7.4,137,42.8,792,41.2,762,3.0,56,31.5,583,39.7,735,68.6,"1,270",10.3,190,23.9,442,14.6,271,53.2,985,21.7,402,0.428,0.16
26,Sonora,26022,Cucurpe,"1,074",50.6,544,8.7,93,42.0,451,41.0,440,2.2,24,26.9,289,25.4,272,77.3,831,7.2,78,26.3,282,28.8,309,52.8,567,18.6,200,0.384,0.18
26,Sonora,26023,Cumpas,"5,763",34.5,"1,989",2.2,125,32.3,"1,863",35.2,"2,031",7.2,413,14.3,822,14.7,848,57.2,"3,295",3.5,203,5.5,315,19.3,"1,113",41.7,"2,402",10.2,590,0.429,0.15
26,Sonora,26024,Divisaderos,860,42.3,364,4.2,36,38.1,327,40.7,350,4.0,34,15.1,130,22.5,193,73.1,628,6.9,60,11.9,102,26.0,223,46.3,398,13.0,112,0.359,0.18
26,Sonora,26025,Empalme,"56,859",33.4,"19,014",5.0,"2,871",28.4,"16,143",33.5,"19,056",7.3,"4,160",13.8,"7,853",19.6,"11,168",46.6,"26,476",15.5,"8,824",17.6,"10,034",28.5,"16,195",40.8,"23,174",11.2,"6,383",0.406,0.12
26,Sonora,26026,Etchojoa,"51,840",57.6,"29,881",18.6,"9,618",39.1,"20,262",29.3,"15,213",3.5,"1,806",17.0,"8,808",28.1,"14,551",59.7,"30,935",39.9,"20,691",62.4,"32,372",51.1,"26,483",61.1,"31,686",25.3,"13,116",0.433,0.12
26,Sonora,26027,Fronteras,"8,254",40.9,"3,378",6.5,537,34.4,"2,841",23.3,"1,919",15.4,"1,268",15.7,"1,294",34.3,"2,833",45.7,"3,774",10.8,890,5.0,412,20.3,"1,680",56.3,"4,646",18.2,"1,499",0.385,0.17
26,Sonora,26028,Granados,"1,215",36.0,438,2.5,30,33.5,407,44.3,538,3.4,41,18.0,218,22.1,269,69.1,840,5.6,68,1.4,18,17.4,211,39.4,479,10.9,132,0.397,0.14
26,Sonora,26029,Guaymas,"154,639",28.9,"44,661",5.6,"8,613",23.3,"36,048",30.2,"46,759",7.4,"11,516",13.3,"20,544",16.0,"24,788",38.3,"59,212",17.2,"26,625",18.8,"29,141",28.8,"44,490",36.3,"56,178",9.2,"14,154",0.421,0.12
26,Sonora,26030,Hermosillo,"789,915",25.4,"200,364",3.0,"23,809",22.4,"176,555",32.1,"253,623",6.9,"54,118",11.7,"92,445",24.7,"195,302",41.2,"325,759",8.5,"67,435",7.1,"55,707",20.6,"162,499",32.2,"254,482",7.2,"56,534",0.438,0.12
26,Sonora,26031,Huachinera,"1,497",51.8,776,10.9,163,40.9,613,41.7,624,1.0,15,22.0,330,26.7,399,86.5,"1,294",12.2,183,18.1,271,32.9,492,52.8,790,20.8,312,0.387,0.13
26,Sonora,26032,Huásabas,"1,110",37.0,411,3.8,42,33.3,369,42.1,467,4.3,47,17.1,190,28.3,315,65.9,732,4.6,51,5.5,61,17.4,193,41.3,458,11.5,127,0.394,0.15
26,Sonora,26033,Huatabampo,"77,801",52.7,"41,013",14.9,"11,557",37.9,"29,456",32.2,"25,050",4.0,"3,094",16.0,"12,439",24.3,"18,896",64.6,"50,227",19.3,"15,039",55.4,"43,081",47.2,"36,723",56.7,"44,107",20.8,"16,170",0.436,0.10
26,Sonora,26034,Huépac,"1,131",26.7,302,0.6,7,26.1,295,42.7,483,5.5,62,15.8,179,14.7,166,51.5,582,2.3,26,2.5,28,13.3,151,32.2,364,7.5,85,0.394,0.14
26,Sonora,26035,Imuris,"14,037",44.0,"6,169",5.7,793,38.3,"5,376",40.6,"5,697",3.9,549,16.6,"2,329",44.9,"6,303",68.2,"9,571",12.0,"1,678",6.0,838,21.5,"3,019",47.9,"6,719",14.0,"1,963",0.395,0.15
26,Sonora,26036,Magdalena,"31,966",40.8,"13,035",4.8,"1,527",36.0,"11,508",31.0,"9,906",8.0,"2,541",16.5,"5,264",28.2,"9,017",51.2,"16,378",8.8,"2,815",5.0,"1,586",22.1,"7,058",48.7,"15,577",13.4,"4,281",0.401,0.15
26,Sonora,26037,Mazatán,"1,563",38.1,595,3.9,60,34.2,535,43.8,685,2.9,46,21.9,342,40.3,629,67.3,"1,053",4.6,73,7.8,122,16.7,261,41.0,641,11.3,177,0.422,0.12
26,Sonora,26038,Moctezuma,"5,500",34.4,"1,891",1.5,84,32.9,"1,808",33.3,"1,833",7.1,389,14.5,798,8.3,456,56.0,"3,080",4.1,224,2.1,113,15.6,856,41.5,"2,281",9.9,544,0.408,0.13
26,Sonora,26039,Naco,"6,242",50.8,"3,174",5.9,367,45.0,"2,806",35.8,"2,237",4.2,260,14.6,913,51.5,"3,214",76.3,"4,761",7.7,482,3.7,233,21.4,"1,336",55.0,"3,433",17.7,"1,103",0.409,0.13
26,Sonora,26040,Nácori Chico,"2,291",61.4,"1,406",11.4,262,49.9,"1,143",31.8,728,1.4,33,25.6,586,33.0,755,83.7,"1,916",7.9,182,24.6,564,28.1,643,62.8,"1,438",27.1,620,0.401,0.14
26,Sonora,26041,Nacozari de García,"9,851",26.5,"2,611",3.6,354,22.9,"2,258",23.2,"2,290",13.2,"1,298",14.3,"1,413",14.9,"1,472",24.2,"2,384",13.7,"1,350",5.2,509,17.1,"1,686",39.7,"3,909",10.0,990,0.373,0.17
26,Sonora,26042,Navojoa,"169,983",34.8,"59,180",6.3,"10,635",28.6,"48,545",36.2,"61,515",5.4,"9,206",13.7,"23,352",19.8,"33,721",42.7,"72,502",19.0,"32,344",36.9,"62,781",32.7,"55,639",40.2,"68,386",10.5,"17,879",0.444,0.11
26,Sonora,26043,Nogales,"213,988",34.1,"72,962",5.1,"11,011",29.0,"61,951",32.6,"69,853",7.0,"15,020",12.3,"26,234",26.9,"57,651",37.5,"80,198",11.5,"24,609",29.2,"62,458",24.2,"51,817",41.1,"87,981",10.2,"21,772",0.402,0.14
26,Sonora,26044,Onavas,383,56.1,215,8.0,31,48.1,184,33.9,130,3.7,14,37.0,142,45.4,174,74.8,287,7.6,29,8.1,31,21.4,82,59.8,229,22.2,85,0.403,0.15
26,Sonora,26045,Opodepe,"3,134",52.0,"1,630",10.7,334,41.3,"1,296",37.0,"1,160",3.1,98,23.8,746,25.3,794,74.2,"2,326",13.6,427,28.3,887,33.3,"1,043",55.1,"1,728",23.1,723,0.423,0.14
26,Sonora,26046,Oquitoa,507,37.0,188,4.3,22,32.7,166,44.4,225,4.8,24,17.2,87,35.5,180,72.5,367,5.5,28,5.8,29,15.5,79,41.8,212,15.0,76,0.393,0.14
26,Sonora,26047,Pitiquito,"7,984",36.2,"2,888",5.1,409,31.0,"2,478",33.1,"2,642",6.4,512,18.9,"1,507",26.6,"2,123",49.9,"3,985",16.8,"1,343",6.4,507,26.1,"2,086",42.6,"3,400",10.7,851,0.426,0.12
26,Sonora,26048,Puerto Peñasco,"55,359",43.7,"24,217",7.3,"4,050",36.4,"20,167",32.4,"17,953",6.5,"3,578",13.8,"7,627",33.1,"18,308",57.8,"32,021",19.2,"10,619",8.4,"4,636",23.1,"12,798",50.2,"27,795",16.1,"8,897",0.412,0.13
26,Sonora,26049,Quiriego,"3,354",41.7,"1,399",11.7,392,30.0,"1,007",53.1,"1,781",1.0,34,28.8,965,56.3,"1,887",77.9,"2,613",29.8,"1,001",57.9,"1,942",27.1,908,42.7,"1,433",17.8,596,0.404,0.12
26,Sonora,26050,Rayón,"1,896",52.1,987,7.4,140,44.7,847,37.2,705,2.3,43,26.4,500,37.9,718,75.9,"1,438",8.4,159,10.7,203,14.3,271,54.3,"1,030",23.4,443,0.511,0.09
26,Sonora,26051,Rosario,"4,554",61.3,"2,791",15.2,693,46.1,"2,099",27.0,"1,228",5.2,238,27.6,"1,258",27.4,"1,247",66.9,"3,048",21.6,983,45.7,"2,083",30.6,"1,394",66.5,"3,030",26.7,"1,215",0.385,0.15
26,Sonora,26052,Sahuaripa,"4,796",54.7,"2,624",10.4,497,44.4,"2,128",30.0,"1,440",4.8,230,21.8,"1,044",42.8,"2,053",70.5,"3,382",12.1,579,22.2,"1,066",31.3,"1,499",59.5,"2,855",22.2,"1,066",0.413,0.12
26,Sonora,26053,San Felipe de Jesús,394,35.6,140,2.0,8,33.6,133,39.9,157,4.4,17,12.5,49,10.6,42,64.9,256,8.8,35,2.9,11,13.4,53,40.1,158,11.6,46,0.359,0.15
26,Sonora,26054,San Javier,614,30.3,186,5.7,35,24.6,151,63.3,389,1.7,11,18.3,112,61.1,375,81.5,500,17.6,108,33.0,203,22.9,141,32.0,196,8.6,53,0.539,0.13
26,Sonora,26055,San Luis Río Colorado,"182,562",38.8,"70,757",4.9,"8,979",33.8,"61,778",38.9,"70,950",4.5,"8,229",17.0,"31,052",44.3,"80,898",59.0,"107,761",10.3,"18,825",8.3,"15,199",27.8,"50,699",43.3,"78,986",10.9,"19,990",0.412,0.13
26,Sonora,26056,San Miguel de Horcasitas,"7,413",71.2,"5,281",28.6,"2,117",42.7,"3,164",23.5,"1,744",2.5,185,31.3,"2,324",48.6,"3,606",85.3,"6,327",38.5,"2,856",39.3,"2,913",24.9,"1,849",73.7,"5,466",48.0,"3,557",0.512,0.11
26,Sonora,26057,San Pedro de la Cueva,"1,886",45.3,854,5.6,106,39.6,747,44.1,831,2.1,40,24.3,459,40.5,763,66.8,"1,261",4.1,78,39.6,747,7.8,146,47.4,894,15.1,286,0.401,0.15
26,Sonora,26058,Santa Ana,"15,037",36.2,"5,436",3.5,528,32.6,"4,909",36.2,"5,443",6.3,949,14.9,"2,241",28.1,"4,218",56.7,"8,526",9.5,"1,432",8.2,"1,226",19.3,"2,895",42.5,"6,386",10.5,"1,573",0.416,0.13
26,Sonora,26059,Santa Cruz,"2,446",52.7,"1,288",10.4,253,42.3,"1,035",40.8,997,1.4,34,14.5,355,56.4,"1,379",83.1,"2,033",7.8,190,21.3,520,32.8,801,54.1,"1,322",20.0,490,0.471,0.10
26,Sonora,26060,Sáric,"3,046",53.7,"1,635",9.7,295,44.0,"1,341",42.8,"1,303",0.6,17,20.8,635,24.6,750,91.7,"2,793",12.4,377,15.2,462,29.9,911,54.2,"1,652",22.4,683,0.403,0.14
26,Sonora,26061,Soyopa,"1,396",49.4,689,6.0,84,43.3,605,35.2,491,3.6,50,30.0,419,39.7,555,69.7,972,6.1,86,13.0,182,14.4,201,53.0,739,18.3,256,0.452,0.10
26,Sonora,26062,Suaqui Grande,"1,234",51.6,636,6.7,82,44.9,554,39.5,488,2.9,36,26.7,329,44.9,554,77.0,950,3.9,49,5.0,61,21.4,264,54.5,673,19.2,237,0.387,0.13
26,Sonora,26063,Tepache,"1,460",56.4,823,6.5,95,49.9,729,32.0,468,2.4,34,22.3,326,8.9,131,75.6,"1,103",9.0,131,7.5,110,30.0,439,58.8,858,25.2,368,0.392,0.14
26,Sonora,26064,Trincheras,"1,884",55.6,"1,048",10.1,190,45.5,858,35.7,672,3.1,58,26.1,492,25.6,482,71.7,"1,350",12.5,236,30.3,570,33.4,629,58.7,"1,106",24.8,467,0.399,0.15
26,Sonora,26065,Tubutama,"2,152",63.2,"1,359",9.0,194,54.1,"1,165",32.2,692,1.2,26,23.0,494,20.3,436,83.8,"1,804",6.0,129,15.4,331,36.5,786,64.4,"1,385",31.9,686,0.421,0.13
26,Sonora,26066,Ures,"7,881",41.5,"3,268",3.9,307,37.6,"2,961",38.0,"2,995",5.3,415,19.5,"1,540",20.7,"1,628",64.3,"5,070",5.9,461,11.1,873,18.4,"1,449",46.7,"3,683",13.5,"1,062",0.393,0.14
26,Sonora,26067,Villa Hidalgo,"1,700",33.1,562,2.4,40,30.7,522,39.1,664,6.3,107,19.9,338,21.8,371,57.2,972,3.7,63,1.4,24,18.0,306,39.3,669,9.4,159,0.424,0.17
26,Sonora,26068,Villa Pesqueira,"1,375",47.3,650,3.3,46,43.9,604,42.1,579,2.6,36,19.0,261,26.6,365,77.9,"1,071",3.9,53,8.9,123,10.5,144,49.9,686,15.7,215,0.372,0.16
26,Sonora,26069,Yécora,"6,240",78.7,"4,914",26.6,"1,659",52.2,"3,255",17.3,"1,083",1.7,108,24.6,"1,535",52.6,"3,281",85.1,"5,311",19.8,"1,237",64.1,"3,997",18.4,"1,151",80.5,"5,021",46.6,"2,907",0.410,0.14
26,Sonora,26070,General Plutarco Elías Calles,"13,444",53.3,"7,172",16.5,"2,222",36.8,"4,950",36.1,"4,855",3.5,465,20.3,"2,731",58.8,"7,903",78.8,"10,594",17.5,"2,354",21.1,"2,840",50.0,"6,718",56.8,"7,637",27.7,"3,727",0.567,0.07
26,Sonora,26071,Benito Juárez,"17,331",59.6,"10,328",18.1,"3,134",41.5,"7,194",27.1,"4,696",3.9,680,22.9,"3,973",22.0,"3,812",60.7,"10,527",21.0,"3,639",45.6,"7,909",42.5,"7,368",63.5,"11,008",27.3,"4,724",0.434,0.11
26,Sonora,26072,San Ignacio Río Muerto,"13,377",59.4,"7,942",17.2,"2,306",42.1,"5,637",29.5,"3,951",4.1,543,17.6,"2,352",27.8,"3,717",61.7,"8,255",31.3,"4,192",60.3,"8,063",48.7,"6,510",63.4,"8,485",24.9,"3,330",0.409,0.13
27,Tabasco,27001,Balancán,"57,179",71.9,"41,129",17.9,"10,260",54.0,"30,869",27.2,"15,577",0.3,148,30.2,"17,250",7.0,"3,992",87.3,"49,905",28.3,"16,158",63.9,"36,566",34.1,"19,507",72.2,"41,277",30.9,"17,688",0.433,0.15
27,Tabasco,27002,Cárdenas,"231,617",65.3,"151,222",20.4,"47,207",44.9,"104,015",21.5,"49,703",5.3,"12,182",21.9,"50,758",23.1,"53,495",72.3,"167,398",20.9,"48,521",57.1,"132,312",41.3,"95,612",70.5,"163,404",29.3,"67,795",0.475,0.10
27,Tabasco,27003,Centla,"101,417",69.3,"70,317",25.4,"25,722",44.0,"44,595",20.3,"20,634",3.7,"3,732",18.1,"18,327",28.1,"28,486",78.5,"79,627",30.3,"30,768",68.9,"69,858",36.1,"36,625",73.0,"74,049",36.1,"36,603",0.463,0.11
27,Tabasco,27004,Centro,"643,551",37.8,"243,206",5.3,"33,824",32.5,"209,381",32.0,"205,640",5.7,"36,525",14.0,"90,072",26.0,"167,040",57.3,"369,009",16.9,"108,471",8.7,"55,752",28.6,"184,168",43.5,"279,731",10.7,"68,758",0.468,0.10
27,Tabasco,27005,Comalcalco,"196,245",66.1,"129,742",18.9,"37,072",47.2,"92,671",26.6,"52,225",2.8,"5,514",27.0,"52,907",41.9,"82,300",83.4,"163,705",26.8,"52,629",55.7,"109,348",40.6,"79,578",68.9,"135,257",26.0,"50,978",0.447,0.10
27,Tabasco,27006,Cunduacán,"143,232",62.5,"89,548",12.7,"18,227",49.8,"71,321",30.2,"43,191",2.4,"3,448",22.3,"31,919",31.3,"44,861",80.6,"115,455",12.6,"18,034",50.5,"72,277",30.7,"43,954",64.9,"92,996",22.5,"32,246",0.384,0.14
27,Tabasco,27007,Emiliano Zapata,"25,778",65.9,"16,998",12.5,"3,226",53.4,"13,772",31.5,"8,115",0.7,186,20.4,"5,247",12.6,"3,254",78.7,"20,295",23.2,"5,975",82.3,"21,210",20.2,"5,214",66.7,"17,184",22.4,"5,773",0.424,0.10
27,Tabasco,27008,Huimanguillo,"163,384",69.9,"114,178",23.7,"38,724",46.2,"75,453",23.9,"38,994",2.6,"4,282",26.3,"42,932",31.5,"51,535",81.3,"132,751",25.2,"41,157",73.1,"119,428",39.2,"64,000",72.5,"118,460",34.0,"55,535",0.466,0.10
